TargetFeature,colsample_bytree,gamma,max_depth,min_child_weight,n_estimators,subsample,mean_mse,mean_r2
XPR1_S(601) XPR1_S(603) XPR1_S(662) XPR1_S(666) XPR1_S(668) XPR1_T(625) XPR1_T(690),1.0,0.5,4,5,8,1.0,0.0423761435105736,0.3091098274075284
IFI16_S(153) IFI16_S(163) IFI16_S(168) IFI16_S(172) IFI16_S(438) IFI16_T(159) IFI16_T(163) IFI16_T(428) IFI16_T(434) IFI16_T(435) IFI16_T(442),1.0,0.5,4,1,8,1.0,0.0438557077705599,0.6698747427511675
JMJD6_S(38) JMJD6_S(381) JMJD6_S(390),0.6,0.5,1,1,8,1.0,0.0117333665048472,0.0291930601692754
AR_S(310) AR_S(516) AR_S(94) AR_S(96) AR_T(653),0.6,0.5,3,1,8,1.0,0.0125437404297707,0.4444243615548686
LASP1_S(110) LASP1_S(146) LASP1_S(16) LASP1_S(198) LASP1_S(3) LASP1_T(104) LASP1_T(2) LASP1_T(617) LASP1_T(68) LASP1_Y(122) LASP1_Y(171),0.6,0.5,4,1,8,1.0,0.0433899658335281,0.6729179186128617
TP53BP2_S(3) TP53BP2_S(325) TP53BP2_S(4) TP53BP2_S(433) TP53BP2_S(438) TP53BP2_S(480) TP53BP2_S(485) TP53BP2_S(562) TP53BP2_S(574) TP53BP2_S(581) TP53BP2_S(692) TP53BP2_S(704) TP53BP2_S(736) TP53BP2_S(737) TP53BP2_T(700) TP53BP2_T(705),0.8,0.5,4,1,8,1.0,0.05048295694995,0.4986777121139664
RAPGEF2_S(1089) RAPGEF2_S(1124) RAPGEF2_S(1162) RAPGEF2_S(128) RAPGEF2_S(626) RAPGEF2_S(9) RAPGEF2_S(98) RAPGEF2_T(602) RAPGEF2_Y(621),0.6,0.5,1,1,8,0.6,0.0060610317112482,-0.0012179012340568
REXO1_C(370) REXO1_S(3) REXO1_S(415) REXO1_S(616) REXO1_S(719) REXO1_S(914),0.8,0.5,3,1,8,1.0,0.0287473587208933,0.1642568107599167
BIN2_S(237) BIN2_S(241) BIN2_S(251) BIN2_S(256) BIN2_S(258) BIN2_S(369) BIN2_S(413) BIN2_S(498) BIN2_S(9) BIN2_T(385) BIN2_T(410),0.6,0.5,1,1,8,0.6,0.0087533147585854,-0.0005796309684093
FGD4_S(814) FGD4_T(158) FGD4_T(52) FGD4_Y(36),0.6,0.5,1,1,6,0.6,0.0188051100661924,-0.009645491719483
ATRIP_S(112) ATRIP_S(162) ATRIP_S(214) ATRIP_S(219) ATRIP_S(221) ATRIP_S(224) ATRIP_S(391) ATRIP_S(435) ATRIP_S(97),0.8,0.5,3,1,8,1.0,0.0385864410740318,0.3158103266809903
WWTR1_S(296) WWTR1_S(307) WWTR1_S(393) WWTR1_S(62) WWTR1_S(66) WWTR1_S(69) WWTR1_S(90),1.0,0.5,2,10,8,1.0,0.021366145656289,0.2246064766012885
PSRC1_S(133) PSRC1_S(239) PSRC1_S(50) PSRC1_S(65) PSRC1_T(245) PSRC1_T(37),0.6,0.5,2,1,8,0.8,0.0084471127878681,0.1828429230976415
SLC46A1_S(4) SLC46A1_S(430) SLC46A1_S(458),1.0,0.5,3,1,8,0.6,0.0223004398572176,0.2571767671006781
FBXO38_C(715) FBXO38_C(724) FBXO38_S(11) FBXO38_S(654) FBXO38_S(724) FBXO38_S(736) FBXO38_S(740) FBXO38_S(826),0.6,0.5,2,1,8,1.0,0.0160532850591398,0.3600850555359323
SHCBP1_C(275) SHCBP1_S(42) SHCBP1_S(47),1.0,0.5,2,1,8,1.0,0.0274942587323043,0.1976643349988903
UGP2_S(13) UGP2_S(2) UGP2_S(22) UGP2_S(448) UGP2_S(45),0.8,0.5,4,10,8,1.0,0.0347760395625309,0.3519750138784275
SVIL_S(1) SVIL_S(1052) SVIL_S(1093) SVIL_S(12) SVIL_S(1237) SVIL_S(1390) SVIL_S(1399) SVIL_S(14) SVIL_S(18) SVIL_S(235) SVIL_S(260) SVIL_S(261) SVIL_S(270) SVIL_S(3) SVIL_S(315) SVIL_S(324) SVIL_S(4) SVIL_S(46) SVIL_S(593) SVIL_S(6) SVIL_S(635) SVIL_S(646) SVIL_S(680) SVIL_S(707) SVIL_S(766) SVIL_S(86) SVIL_S(887) SVIL_S(893) SVIL_S(896) SVIL_S(905) SVIL_S(941) SVIL_T(1237) SVIL_T(1244) SVIL_T(137) SVIL_T(342) SVIL_T(455) SVIL_T(654) SVIL_Y(167),1.0,0.5,4,5,8,0.8,0.0713065323778963,0.3556798119578731
BPTF_S(1093) BPTF_S(1115) BPTF_S(113) BPTF_S(1131) BPTF_S(1133) BPTF_S(1137) BPTF_S(1226) BPTF_S(1231) BPTF_S(1237) BPTF_S(1247) BPTF_S(1251) BPTF_S(1266) BPTF_S(1289) BPTF_S(1291) BPTF_S(1300) BPTF_S(1310) BPTF_S(1382) BPTF_S(1673) BPTF_S(1681) BPTF_S(1684) BPTF_S(1769) BPTF_S(1827) BPTF_S(2070) BPTF_S(2098) BPTF_S(216) BPTF_S(2252) BPTF_S(228) BPTF_S(2370) BPTF_S(2459) BPTF_S(2465) BPTF_S(2468) BPTF_S(2471) BPTF_S(2682) BPTF_S(3) BPTF_S(563) BPTF_S(564) BPTF_S(572) BPTF_S(6) BPTF_S(601) BPTF_S(655) BPTF_S(660) BPTF_S(742) BPTF_S(755) BPTF_S(763) BPTF_T(1235) BPTF_T(1303) BPTF_T(1390) BPTF_T(1393) BPTF_T(1763) BPTF_T(1980) BPTF_T(1982) BPTF_T(2241) BPTF_T(576) BPTF_T(739),0.6,0.5,4,1,8,1.0,0.0385279474182344,0.633570604776561
TXLNA_S(12) TXLNA_S(148) TXLNA_S(218) TXLNA_S(495) TXLNA_S(503) TXLNA_S(65) TXLNA_S(72),0.6,0.5,2,1,8,1.0,0.0160320290158286,0.1653568582126794
TMCC1_S(120) TMCC1_S(134) TMCC1_S(2) TMCC1_S(20) TMCC1_S(203) TMCC1_S(213) TMCC1_S(235) TMCC1_S(268) TMCC1_S(299) TMCC1_S(300) TMCC1_S(378) TMCC1_S(382) TMCC1_S(392) TMCC1_S(403) TMCC1_S(414) TMCC1_S(475) TMCC1_S(479) TMCC1_S(58) TMCC1_S(89) TMCC1_S(90),1.0,0.5,4,5,8,1.0,0.0506069957817187,0.4368910528629605
TRPT1_C(240) TRPT1_S(190) TRPT1_S(224) TRPT1_S(239) TRPT1_S(242) TRPT1_S(97) TRPT1_S(98),1.0,0.5,4,1,8,1.0,0.0391348018321872,0.3510559572159256
CRMP1_S(406) CRMP1_S(518) CRMP1_S(521) CRMP1_S(522) CRMP1_S(8) CRMP1_T(509) CRMP1_T(514),1.0,0.5,4,1,8,0.8,0.0274713115963393,0.446567176118529
PRPSAP2_M(5) PRPSAP2_S(141) PRPSAP2_S(198) PRPSAP2_S(219) PRPSAP2_S(227) PRPSAP2_S(23) PRPSAP2_S(233) PRPSAP2_T(11) PRPSAP2_T(5),1.0,0.5,4,5,6,1.0,0.0397216553927146,0.4800927337492906
MLPH_S(162) MLPH_S(191) MLPH_S(201) MLPH_S(204) MLPH_S(221) MLPH_S(226) MLPH_S(266) MLPH_S(314) MLPH_S(334) MLPH_S(337) MLPH_S(339) MLPH_S(435) MLPH_S(456) MLPH_S(463) MLPH_S(482) MLPH_S(484) MLPH_S(510) MLPH_S(546) MLPH_S(549) MLPH_S(552) MLPH_S(574) MLPH_T(165) MLPH_T(228) MLPH_T(313) MLPH_T(430) MLPH_T(457) MLPH_T(458) MLPH_Y(543),0.6,0.5,1,1,4,0.6,0.0247165490382631,-0.0051093789865488
PGK1_S(153) PGK1_S(174) PGK1_S(175) PGK1_S(2) PGK1_S(203) PGK1_S(4) PGK1_S(415) PGK1_S(49) PGK1_T(35) PGK1_Y(161) PGK1_Y(168) PGK1_Y(48),1.0,0.5,4,1,8,1.0,0.0419094521741235,0.5791373994171285
MAST3_S(39) MAST3_S(57) MAST3_S(66) MAST3_S(747) MAST3_S(776) MAST3_S(792) MAST3_S(881) MAST3_S(935),0.6,0.5,2,1,8,1.0,0.0204520135995617,0.1297466152414055
STAT1_S(708) STAT1_S(727) STAT1_T(749) STAT1_Y(24),0.6,0.5,4,1,8,1.0,0.0650096408577885,0.4527922941310686
CDK18_S(115) CDK18_S(117) CDK18_S(12) CDK18_S(129) CDK18_S(130) CDK18_S(132) CDK18_S(134) CDK18_S(14) CDK18_S(141) CDK18_S(180) CDK18_S(3) CDK18_S(470) CDK18_S(51) CDK18_S(60) CDK18_S(72) CDK18_S(74) CDK18_S(79) CDK18_S(86) CDK18_S(87) CDK18_S(89) CDK18_S(94) CDK18_S(96) CDK18_S(98),1.0,0.5,4,1,6,1.0,0.0540349104947331,0.2702467622222488
LMOD1_S(10) LMOD1_S(119) LMOD1_S(12) LMOD1_S(135) LMOD1_S(4) LMOD1_S(508) LMOD1_S(512) LMOD1_S(516) LMOD1_S(520) LMOD1_S(551) LMOD1_S(85),0.8,0.5,4,1,8,1.0,0.0392746131076271,0.1012988500072217
PCBP2_C(169) PCBP2_C(171) PCBP2_C(173) PCBP2_S(11) PCBP2_S(13) PCBP2_S(171) PCBP2_S(173) PCBP2_S(183) PCBP2_S(188) PCBP2_S(19) PCBP2_S(20) PCBP2_S(231) PCBP2_S(27) PCBP2_S(35) PCBP2_S(357) PCBP2_S(364) PCBP2_Y(182),1.0,0.5,4,1,6,1.0,0.0306495590204441,0.3985431943889395
ARHGAP1_S(17) ARHGAP1_S(223) ARHGAP1_S(268) ARHGAP1_S(27) ARHGAP1_S(3) ARHGAP1_S(35) ARHGAP1_S(47) ARHGAP1_S(49) ARHGAP1_T(16) ARHGAP1_Y(144),1.0,0.5,4,10,8,1.0,0.0420487757237441,0.2340477440181911
AXL_C(854) AXL_C(873) AXL_S(515) AXL_S(854) AXL_S(875) AXL_T(512) AXL_Y(702) AXL_Y(869),1.0,0.5,1,1,8,0.6,0.0126230281470681,0.2095251813519411
SFPQ_S(271) SFPQ_S(33) SFPQ_S(521) SFPQ_Y(488),1.0,0.5,2,1,8,1.0,0.0202918872327524,0.2490906208888899
ZEB1_C(322) ZEB1_C(324) ZEB1_S(1036) ZEB1_S(255) ZEB1_S(31) ZEB1_S(313) ZEB1_S(314) ZEB1_S(319) ZEB1_S(320) ZEB1_S(322) ZEB1_S(323) ZEB1_S(33) ZEB1_S(444) ZEB1_S(447) ZEB1_S(448) ZEB1_S(46) ZEB1_S(521) ZEB1_S(563) ZEB1_S(578) ZEB1_S(579) ZEB1_S(583) ZEB1_S(585) ZEB1_S(612) ZEB1_S(622) ZEB1_S(626) ZEB1_S(638) ZEB1_S(642) ZEB1_S(646) ZEB1_S(647) ZEB1_S(659) ZEB1_S(679) ZEB1_S(680) ZEB1_S(684) ZEB1_S(693) ZEB1_S(879) ZEB1_T(175) ZEB1_T(29) ZEB1_T(324) ZEB1_T(682) ZEB1_T(702) ZEB1_T(873),1.0,0.5,4,1,8,1.0,0.0427800679329108,0.4102883081083678
HSPB7_S(14) HSPB7_S(20) HSPB7_S(21) HSPB7_S(3) HSPB7_S(46) HSPB7_S(49) HSPB7_T(4),0.8,0.5,2,1,8,1.0,0.0395516306195253,0.2258489110134227
SCARF2_S(649) SCARF2_S(693) SCARF2_S(713) SCARF2_S(718) SCARF2_S(850) SCARF2_S(9),0.6,1,1,1,2,1.0,0.0146020906830843,0.0026535762661368
POLR3E_S(162) POLR3E_S(519) POLR3E_S(522) POLR3E_T(521),0.6,0.5,3,1,8,1.0,0.0170134718952975,0.2811182522586612
ZC2HC1A_S(149) ZC2HC1A_S(179) ZC2HC1A_T(258),1.0,0.5,3,1,8,0.8,0.0162999119976839,0.0732215111322375
MLX_S(115) MLX_S(16) MLX_S(42) MLX_S(48) MLX_S(7) MLX_S(94),1.0,0.5,1,1,8,1.0,0.0269443772213119,0.0509554534092742
MICAL3_S(1149) MICAL3_S(1192) MICAL3_S(13) MICAL3_S(1367) MICAL3_S(1384) MICAL3_S(1400) MICAL3_S(1406) MICAL3_S(1435) MICAL3_S(1586) MICAL3_S(1645) MICAL3_S(1726) MICAL3_S(1794) MICAL3_S(1797) MICAL3_S(1800) MICAL3_S(2) MICAL3_S(3) MICAL3_S(366) MICAL3_S(6) MICAL3_S(648) MICAL3_S(649) MICAL3_S(682) MICAL3_S(685) MICAL3_S(749) MICAL3_S(837) MICAL3_S(974) MICAL3_S(977) MICAL3_T(1291) MICAL3_T(1341) MICAL3_T(1403) MICAL3_T(1574) MICAL3_T(3) MICAL3_T(867) MICAL3_Y(724),1.0,0.5,4,5,8,1.0,0.0598957606269031,0.3420809829671977
VIM_M(20) VIM_M(22) VIM_M(25) VIM_S(13) VIM_S(205) VIM_S(226) VIM_S(339) VIM_S(424) VIM_S(458) VIM_S(50) VIM_S(6) VIM_S(65) VIM_S(66) VIM_S(7) VIM_T(202) VIM_T(32) VIM_T(327) VIM_T(33) VIM_T(361) VIM_T(37) VIM_T(4) VIM_T(446) VIM_Y(11) VIM_Y(117) VIM_Y(150) VIM_Y(276) VIM_Y(30) VIM_Y(38) VIM_Y(53),1.0,0.5,4,1,8,0.8,0.0417794568213767,0.3985244152425878
PRPSAP1_C(215) PRPSAP1_S(177) PRPSAP1_S(186) PRPSAP1_S(215) PRPSAP1_S(23) PRPSAP1_S(244) PRPSAP1_T(205),1.0,0.5,4,1,8,1.0,0.0462135186782343,0.3340453287548562
MFF_S(105) MFF_S(129) MFF_S(131) MFF_S(172) MFF_S(177) MFF_S(178) MFF_S(179) MFF_S(182) MFF_S(202) MFF_S(207) MFF_S(212) MFF_S(222) MFF_S(233) MFF_S(258) MFF_S(79) MFF_T(115) MFF_T(200) MFF_T(89),0.6,0.5,2,1,6,1.0,0.0264073431112226,0.1560620272744372
SGPP1_S(101) SGPP1_S(2) SGPP1_T(114),0.8,0.5,4,1,8,1.0,0.0267732287188674,0.2011878125686369
DAAM2_S(1) DAAM2_S(1025) DAAM2_S(1050) DAAM2_S(1061) DAAM2_S(656) DAAM2_T(255) DAAM2_Y(267),1.0,0.5,3,1,2,1.0,0.0260994744017958,0.087147654616976
RABEP2_S(27) RABEP2_S(48) RABEP2_S(52) RABEP2_S(59),1.0,0.5,2,5,8,0.8,0.0087864576207799,0.2209705877383609
SEC16A_C(2295) SEC16A_S(1030) SEC16A_S(1044) SEC16A_S(1045) SEC16A_S(1178) SEC16A_S(1187) SEC16A_S(1190) SEC16A_S(1191) SEC16A_S(1193) SEC16A_S(1194) SEC16A_S(1211) SEC16A_S(1305) SEC16A_S(1347) SEC16A_S(1350) SEC16A_S(1353) SEC16A_S(1356) SEC16A_S(1359) SEC16A_S(1365) SEC16A_S(1368) SEC16A_S(164) SEC16A_S(1844) SEC16A_S(1905) SEC16A_S(1948) SEC16A_S(2022) SEC16A_S(2037) SEC16A_S(2039) SEC16A_S(2042) SEC16A_S(2081) SEC16A_S(2107) SEC16A_S(2113) SEC16A_S(2295) SEC16A_S(284) SEC16A_S(296) SEC16A_S(3) SEC16A_S(391) SEC16A_S(409) SEC16A_S(564) SEC16A_S(74) SEC16A_S(8) SEC16A_T(1325) SEC16A_T(1907) SEC16A_T(1910) SEC16A_T(197) SEC16A_T(331),1.0,0.5,4,1,8,1.0,0.0232899113810876,0.6181416228321961
ABLIM2_S(439) ABLIM2_S(8) ABLIM2_T(515),0.6,0.5,1,1,2,0.6,0.0172603132323506,-0.0084902246167308
MTSS2_M(608) MTSS2_S(191) MTSS2_S(256) MTSS2_S(268) MTSS2_S(274) MTSS2_S(341) MTSS2_S(383) MTSS2_S(387) MTSS2_S(542) MTSS2_S(580) MTSS2_S(605) MTSS2_S(634) MTSS2_T(390),1.0,0.5,2,1,6,0.8,0.0069705858483133,0.2395150876398574
TULP4_S(1343) TULP4_S(1373) TULP4_S(1374) TULP4_S(1451) TULP4_S(574) TULP4_S(577) TULP4_S(6),1.0,0.5,4,1,8,0.6,0.0323060572518423,0.0973962066224209
SYCP2_S(1138) SYCP2_S(1161) SYCP2_T(938),0.6,0.5,1,1,4,0.8,0.0067765065233813,-0.0114285779095355
KLF2_T(173),0.8,0.5,2,5,8,1.0,0.0103192241769133,0.4821110762371298
CALU_S(125) CALU_S(300) CALU_S(35) CALU_S(7) CALU_Y(106),0.6,0.5,1,1,2,1.0,0.0136067239900489,-0.0033768850712678
PEX1_C(1012) PEX1_S(1124) PEX1_S(1181) PEX1_S(1208) PEX1_S(1209) PEX1_S(1211) PEX1_S(1270) PEX1_S(354) PEX1_S(578) PEX1_S(889) PEX1_T(1179) PEX1_T(888),0.8,0.5,4,1,8,1.0,0.0316272168516372,0.5434019328531667
ZDHHC20_S(314) ZDHHC20_S(316) ZDHHC20_S(317) ZDHHC20_S(327) ZDHHC20_S(328) ZDHHC20_Y(312),0.8,0.5,2,1,4,0.8,0.020899730588619,-0.0148580273111707
PRPF40B_S(13) PRPF40B_S(2) PRPF40B_S(751) PRPF40B_S(762) PRPF40B_S(764) PRPF40B_S(785) PRPF40B_S(819) PRPF40B_S(832) PRPF40B_S(853) PRPF40B_S(932),0.8,0.5,4,1,8,0.8,0.0418396434354245,0.3680620497576653
FAT4_S(4655) FAT4_S(4781) FAT4_S(4782) FAT4_S(4876) FAT4_T(4646) FAT4_Y(3104),0.8,0.5,1,1,8,1.0,0.0266231842415027,0.1473452899047478
EEFSEC_S(28) EEFSEC_S(348) EEFSEC_T(545),1.0,0.5,2,1,8,1.0,0.0056871375055326,0.3114197154194392
PYGO2_S(3) PYGO2_S(318) PYGO2_S(97) PYGO2_T(265) PYGO2_T(27) PYGO2_T(298),1.0,0.5,3,1,8,0.8,0.026120247658986,0.0797554443190917
BOP1_T(106),1.0,0.5,4,10,8,1.0,0.0309187448916155,0.198393209285829
DNAJB2_S(168) DNAJB2_S(311) DNAJB2_S(313) DNAJB2_S(4),0.6,0.5,4,1,8,1.0,0.0447057943257492,0.3362974567942499
CARMIL2_S(1120) CARMIL2_S(1210) CARMIL2_S(1246) CARMIL2_S(1268) CARMIL2_S(1292) CARMIL2_S(1315) CARMIL2_S(1323) CARMIL2_S(1328) CARMIL2_S(1360) CARMIL2_S(1362) CARMIL2_S(1381) CARMIL2_S(1420) CARMIL2_S(1423) CARMIL2_S(321) CARMIL2_S(955) CARMIL2_S(989) CARMIL2_S(991) CARMIL2_S(993) CARMIL2_T(1404),1.0,0.5,4,1,8,0.8,0.0279791306835186,0.4522442628905094
DGAT1_S(14) DGAT1_S(18),0.6,0.5,2,1,6,0.8,0.0164160062561996,0.0980244873424209
MYO6_S(1019) MYO6_S(1155) MYO6_S(266) MYO6_S(267) MYO6_S(295) MYO6_S(639) MYO6_T(405) MYO6_T(558),1.0,0.5,3,1,8,1.0,0.0230919231703439,0.1474019114856944
ZNF337_S(148) ZNF337_S(277) ZNF337_S(681) ZNF337_S(750) ZNF337_T(163),0.8,0.5,3,1,6,0.8,0.0072206788106396,0.3039756902852661
SLC44A1_S(644) SLC44A1_S(655),1.0,0.5,4,5,8,0.8,0.0295649953759807,0.1966703292125588
BACH1_S(196) BACH1_S(211) BACH1_S(297) BACH1_S(387) BACH1_S(388) BACH1_S(417) BACH1_S(441) BACH1_S(445) BACH1_S(688) BACH1_S(718),0.8,0.5,4,5,8,1.0,0.0464879511400772,0.4229522258636556
CHCHD6_S(126) CHCHD6_S(13) CHCHD6_S(186) CHCHD6_S(43) CHCHD6_S(74) CHCHD6_T(187),1.0,0.5,3,10,6,0.8,0.0340519216211304,0.0389129925353749
GOLGA2_S(273) GOLGA2_S(37) GOLGA2_S(438) GOLGA2_S(66) GOLGA2_S(792) GOLGA2_S(981) GOLGA2_T(560) GOLGA2_T(70),0.8,0.5,4,1,8,1.0,0.050870820539222,0.250534709477978
ZCCHC17_S(108) ZCCHC17_S(113) ZCCHC17_S(114) ZCCHC17_S(146) ZCCHC17_S(170) ZCCHC17_S(90) ZCCHC17_T(132),1.0,0.5,3,10,6,1.0,0.0225515314025611,0.3205517623791015
SMN1_S(28) SMN1_S(31) SMN1_S(88) SMN1_T(25) SMN1_T(37) SMN1_T(68) SMN1_T(69),1.0,0.5,4,1,8,1.0,0.0393533797097572,0.582972729795167
ZNF446_S(13) ZNF446_S(146) ZNF446_S(3) ZNF446_T(308),0.6,0.5,3,1,8,0.8,0.0137961079571584,0.1941572941039255
NFIB_M(311) NFIB_M(312) NFIB_S(112) NFIB_S(12) NFIB_S(194) NFIB_S(221) NFIB_S(246) NFIB_S(276) NFIB_S(284) NFIB_S(292) NFIB_S(316) NFIB_S(317) NFIB_S(32) NFIB_S(321) NFIB_S(325) NFIB_S(326) NFIB_S(4) NFIB_S(43) NFIB_S(60) NFIB_S(76) NFIB_T(107) NFIB_T(316),1.0,0.5,4,1,8,1.0,0.0247195282476776,0.3642322913204576
SHROOM1_S(188),1.0,0.5,4,5,4,0.8,0.0237571174288176,0.2023390448623928
ITSN2_M(110) ITSN2_S(1041) ITSN2_S(1044) ITSN2_S(110) ITSN2_S(1118) ITSN2_S(1832) ITSN2_S(210) ITSN2_S(220) ITSN2_S(230) ITSN2_S(3) ITSN2_S(8) ITSN2_S(867) ITSN2_S(870) ITSN2_S(872) ITSN2_S(881) ITSN2_S(884) ITSN2_S(887) ITSN2_S(889) ITSN2_S(908) ITSN2_S(957) ITSN2_T(573) ITSN2_T(882) ITSN2_Y(347) ITSN2_Y(552) ITSN2_Y(553) ITSN2_Y(951) ITSN2_Y(968),1.0,0.5,4,5,8,1.0,0.0422830611944302,0.5361323794647976
CENPC_C(73) CENPC_C(75) CENPC_C(78) CENPC_S(110) CENPC_S(126) CENPC_S(127) CENPC_S(132) CENPC_S(133) CENPC_S(146) CENPC_S(148) CENPC_S(149) CENPC_S(168) CENPC_S(170) CENPC_S(176) CENPC_S(177) CENPC_S(189) CENPC_S(225) CENPC_S(240) CENPC_S(250) CENPC_S(261) CENPC_S(274) CENPC_S(277) CENPC_S(308) CENPC_S(311) CENPC_S(315) CENPC_S(316) CENPC_S(333) CENPC_S(373) CENPC_S(376) CENPC_S(384) CENPC_S(439) CENPC_S(445) CENPC_S(447) CENPC_S(46) CENPC_S(498) CENPC_S(501) CENPC_S(502) CENPC_S(515) CENPC_S(52) CENPC_S(528) CENPC_S(534) CENPC_S(535) CENPC_S(538) CENPC_S(542) CENPC_S(545) CENPC_S(55) CENPC_S(556) CENPC_S(600) CENPC_S(610) CENPC_S(611) CENPC_S(613) CENPC_S(620) CENPC_S(65) CENPC_S(67) CENPC_S(673) CENPC_S(679) CENPC_S(684) CENPC_S(687) CENPC_S(696) CENPC_S(7) CENPC_S(709) CENPC_S(710) CENPC_S(713) CENPC_S(73) CENPC_S(732) CENPC_S(75) CENPC_S(761) CENPC_S(763) CENPC_S(773) CENPC_S(84) CENPC_S(89) CENPC_S(96) CENPC_T(130) CENPC_T(296) CENPC_T(331) CENPC_T(372) CENPC_T(446) CENPC_T(516) CENPC_T(70) CENPC_T(727) CENPC_T(734),0.8,0.5,4,5,8,0.8,0.0417160812127839,0.451752102746897
DNAJC9_S(109) DNAJC9_S(215) DNAJC9_S(27),0.6,0.5,4,10,6,1.0,0.0499156944773298,0.1167011579003927
PPFIA1_S(1172) PPFIA1_S(663) PPFIA1_S(668) PPFIA1_S(688) PPFIA1_S(691) PPFIA1_S(692) PPFIA1_S(693) PPFIA1_S(697) PPFIA1_S(756) PPFIA1_T(230) PPFIA1_T(761) PPFIA1_Y(684),1.0,0.5,4,5,8,1.0,0.0494805203717924,0.4066460226607167
TGOLN2_S(150) TGOLN2_S(193) TGOLN2_S(236) TGOLN2_S(295) TGOLN2_S(314) TGOLN2_S(351) TGOLN2_S(352) TGOLN2_S(70),0.8,0.5,2,1,4,0.8,0.0249096060680346,0.0929269235713469
FAM133B_S(181) FAM133B_S(182) FAM133B_S(184) FAM133B_S(186) FAM133B_S(191) FAM133B_S(192) FAM133B_S(194) FAM133B_S(196) FAM133B_S(246) FAM133B_S(72) FAM133B_S(77) FAM133B_S(82) FAM133B_S(86) FAM133B_S(88) FAM133B_S(89) FAM133B_S(93),1.0,0.5,4,1,8,1.0,0.0292372843925261,0.5276651455532559
ERF_S(131) ERF_S(154) ERF_S(160) ERF_S(185) ERF_S(187) ERF_S(190) ERF_S(20) ERF_S(21) ERF_S(327) ERF_S(431) ERF_S(489) ERF_S(531) ERF_S(542) ERF_S(548) ERF_T(3) ERF_T(441) ERF_T(516) ERF_T(7),1.0,0.5,4,1,8,1.0,0.0391179626699049,0.4444989153507699
RGS3_S(1007) RGS3_S(1044) RGS3_S(297) RGS3_S(328) RGS3_S(395) RGS3_S(401) RGS3_S(525) RGS3_S(662) RGS3_S(749) RGS3_S(752) RGS3_S(798) RGS3_S(813) RGS3_S(839) RGS3_S(940) RGS3_S(946) RGS3_T(453) RGS3_T(941),0.8,0.5,3,1,8,1.0,0.0269078273898429,0.3351819662469534
COPG1_S(12) COPG1_S(593) COPG1_S(642) COPG1_T(594) COPG1_T(742),1.0,0.5,1,1,8,1.0,0.0240458352284171,0.1694879943086333
BUB1B_S(232) BUB1B_S(367) BUB1B_S(543) BUB1B_S(557) BUB1B_S(633) BUB1B_S(667) BUB1B_S(670) BUB1B_S(676) BUB1B_S(684) BUB1B_S(720) BUB1B_S(884) BUB1B_T(710) BUB1B_Y(404) BUB1B_Y(660),1.0,0.5,4,1,6,1.0,0.0409980859860621,0.3968041088776142
ATAD2B_S(137) ATAD2B_S(140) ATAD2B_S(332) ATAD2B_S(340) ATAD2B_S(374) ATAD2B_S(79) ATAD2B_S(81) ATAD2B_S(98) ATAD2B_T(375),0.6,0.5,2,5,6,1.0,0.0211811311740186,0.2037844636570076
