TargetFeature,colsample_bytree,gamma,max_depth,min_child_weight,n_estimators,subsample,mean_mse,mean_r2
RAB3IL1_S(164) RAB3IL1_S(168) RAB3IL1_S(169) RAB3IL1_S(179) RAB3IL1_S(180) RAB3IL1_S(194) RAB3IL1_S(215) RAB3IL1_S(25) RAB3IL1_S(35) RAB3IL1_S(68) RAB3IL1_T(163) RAB3IL1_T(164) RAB3IL1_T(165) RAB3IL1_T(181) RAB3IL1_T(212),0.8,0.5,4,5,8,1.0,0.0337956370303311,0.3823559492322507
TCOF1_M(1257) TCOF1_S(1004) TCOF1_S(1018) TCOF1_S(1019) TCOF1_S(1036) TCOF1_S(107) TCOF1_S(1073) TCOF1_S(1087) TCOF1_S(110) TCOF1_S(111) TCOF1_S(1110) TCOF1_S(1111) TCOF1_S(1115) TCOF1_S(1147) TCOF1_S(1148) TCOF1_S(119) TCOF1_S(1224) TCOF1_S(1227) TCOF1_S(1228) TCOF1_S(1229) TCOF1_S(1230) TCOF1_S(1231) TCOF1_S(1257) TCOF1_S(1258) TCOF1_S(1263) TCOF1_S(1264) TCOF1_S(1293) TCOF1_S(1312) TCOF1_S(1340) TCOF1_S(1341) TCOF1_S(1350) TCOF1_S(1365) TCOF1_S(1366) TCOF1_S(1376) TCOF1_S(1377) TCOF1_S(1378) TCOF1_S(1379) TCOF1_S(1386) TCOF1_S(1397) TCOF1_S(1405) TCOF1_S(1407) TCOF1_S(1410) TCOF1_S(1411) TCOF1_S(1412) TCOF1_S(1414) TCOF1_S(1434) TCOF1_S(1435) TCOF1_S(1443) TCOF1_S(1446) TCOF1_S(146) TCOF1_S(1470) TCOF1_S(1471) TCOF1_S(1472) TCOF1_S(153) TCOF1_S(156) TCOF1_S(159) TCOF1_S(160) TCOF1_S(164) TCOF1_S(171) TCOF1_S(178) TCOF1_S(224) TCOF1_S(233) TCOF1_S(270) TCOF1_S(277) TCOF1_S(279) TCOF1_S(328) TCOF1_S(347) TCOF1_S(349) TCOF1_S(365) TCOF1_S(367) TCOF1_S(372) TCOF1_S(375) TCOF1_S(381) TCOF1_S(4) TCOF1_S(446) TCOF1_S(502) TCOF1_S(503) TCOF1_S(570) TCOF1_S(582) TCOF1_S(583) TCOF1_S(674) TCOF1_S(678) TCOF1_S(679) TCOF1_S(734) TCOF1_S(846) TCOF1_S(849) TCOF1_S(868) TCOF1_S(870) TCOF1_S(871) TCOF1_S(875) TCOF1_S(877) TCOF1_S(906) TCOF1_S(967) TCOF1_T(1019) TCOF1_T(1020) TCOF1_T(1109) TCOF1_T(1110) TCOF1_T(1137) TCOF1_T(1186) TCOF1_T(1211) TCOF1_T(1258) TCOF1_T(1263) TCOF1_T(1270) TCOF1_T(1296) TCOF1_T(1358) TCOF1_T(1394) TCOF1_T(168) TCOF1_T(173) TCOF1_T(249) TCOF1_T(528) TCOF1_T(533) TCOF1_T(581) TCOF1_T(673) TCOF1_T(914) TCOF1_T(966) TCOF1_T(983),1.0,0.5,4,1,8,1.0,0.036456230386945,0.7018928332005474
HMGB1_S(100) HMGB1_S(107) HMGB1_S(35) HMGB1_S(39),0.6,0.5,4,1,8,1.0,0.0369797399241984,0.412024816139391
MAP3K8_S(112) MAP3K8_S(141),1.0,0.5,4,1,8,1.0,0.0219308090691843,0.5487008773317096
SPTB_S(1) SPTB_S(1226) SPTB_S(1829) SPTB_S(1833) SPTB_S(2114) SPTB_S(2123) SPTB_S(2124) SPTB_S(2125) SPTB_S(2128) SPTB_S(2134) SPTB_S(3) SPTB_S(4) SPTB_S(5) SPTB_S(998) SPTB_T(104) SPTB_T(2113) SPTB_Y(2137),1.0,0.5,4,1,4,1.0,0.0446528740198564,0.2029998036069178
CDK14_S(120) CDK14_S(123) CDK14_S(134) CDK14_S(95) CDK14_T(22),1.0,0.5,4,1,8,1.0,0.0324836007378809,0.7417775331085593
TBC1D24_S(28) TBC1D24_S(3) TBC1D24_S(32) TBC1D24_S(480),1.0,0.5,4,5,4,1.0,0.021201499889283,0.2724005627724439
SPATS2L_S(113) SPATS2L_S(116) SPATS2L_S(117) SPATS2L_S(120) SPATS2L_S(132) SPATS2L_S(135) SPATS2L_S(15) SPATS2L_S(159) SPATS2L_S(199) SPATS2L_S(338) SPATS2L_S(392) SPATS2L_S(451) SPATS2L_S(455) SPATS2L_S(485) SPATS2L_S(518) SPATS2L_S(526) SPATS2L_S(531) SPATS2L_S(536) SPATS2L_S(75) SPATS2L_T(201) SPATS2L_T(365) SPATS2L_T(497) SPATS2L_T(498),1.0,0.5,4,10,8,0.8,0.0248346060479694,0.6117824650705554
GLCCI1_C(303) GLCCI1_S(105) GLCCI1_S(107) GLCCI1_S(108) GLCCI1_S(131) GLCCI1_S(140) GLCCI1_S(145) GLCCI1_S(148) GLCCI1_S(151) GLCCI1_S(172) GLCCI1_S(221) GLCCI1_S(223) GLCCI1_S(25) GLCCI1_S(258) GLCCI1_S(26) GLCCI1_S(277) GLCCI1_S(294) GLCCI1_S(299) GLCCI1_S(3) GLCCI1_S(30) GLCCI1_S(300) GLCCI1_S(303) GLCCI1_S(336) GLCCI1_S(341) GLCCI1_S(345) GLCCI1_S(350) GLCCI1_S(389) GLCCI1_S(392) GLCCI1_S(394) GLCCI1_S(396) GLCCI1_S(397) GLCCI1_S(398) GLCCI1_S(405) GLCCI1_S(406) GLCCI1_S(480) GLCCI1_S(5) GLCCI1_S(76) GLCCI1_S(79) GLCCI1_T(110) GLCCI1_T(170) GLCCI1_T(175) GLCCI1_T(348) GLCCI1_T(350) GLCCI1_T(81) GLCCI1_Y(403),0.8,0.5,4,1,8,1.0,0.0417344782242593,0.6083992278887358
IRF2BP1_S(1) IRF2BP1_S(2) IRF2BP1_S(3) IRF2BP1_S(371) IRF2BP1_S(448) IRF2BP1_S(453) IRF2BP1_S(5) IRF2BP1_S(9) IRF2BP1_T(416) IRF2BP1_T(77),0.6,0.5,4,1,8,1.0,0.0338245224649688,0.65366965631433
BCL11A_S(201) BCL11A_S(294) BCL11A_S(446) BCL11A_S(447) BCL11A_S(540) BCL11A_S(625) BCL11A_S(628) BCL11A_S(630) BCL11A_S(679) BCL11A_S(86) BCL11A_T(106) BCL11A_T(208) BCL11A_T(698) BCL11A_T(701),0.8,0.5,4,1,8,1.0,0.0240484294558435,0.4758650869008886
CDYL_S(102) CDYL_S(126) CDYL_S(128) CDYL_S(147) CDYL_S(149) CDYL_S(160) CDYL_S(162) CDYL_S(201) CDYL_S(206) CDYL_S(216) CDYL_S(34) CDYL_S(88) CDYL_T(125) CDYL_T(128) CDYL_T(148) CDYL_T(207) CDYL_Y(102),0.8,0.5,4,1,8,1.0,0.0332139409897515,0.6952913422676343
KPNA3_S(11) KPNA3_S(14) KPNA3_S(56) KPNA3_S(6) KPNA3_S(60) KPNA3_S(7),0.8,0.5,4,1,8,1.0,0.0518760668174781,0.3315272698448423
HID1_S(425) HID1_S(589) HID1_S(593) HID1_S(639) HID1_S(640) HID1_S(652) HID1_S(653) HID1_S(670) HID1_T(584),0.6,0.5,3,1,8,1.0,0.0279288113126763,0.1309599228067502
PTDSS1_S(11) PTDSS1_S(222) PTDSS1_S(296) PTDSS1_S(417) PTDSS1_S(419) PTDSS1_S(425) PTDSS1_S(429) PTDSS1_S(439) PTDSS1_S(442) PTDSS1_S(454) PTDSS1_S(455) PTDSS1_S(5) PTDSS1_S(7) PTDSS1_T(423),0.8,0.5,4,1,8,1.0,0.036375332202066,0.4848179801933365
ZNF608_S(1026) ZNF608_S(1150) ZNF608_S(1270) ZNF608_S(473) ZNF608_S(477) ZNF608_S(513) ZNF608_S(623) ZNF608_S(961) ZNF608_S(964) ZNF608_T(1318) ZNF608_T(209) ZNF608_T(636),1.0,0.5,4,1,8,1.0,0.0267614749560457,0.5960156225924751
WDR59_S(275) WDR59_S(361) WDR59_S(48) WDR59_S(561) WDR59_S(564) WDR59_S(601) WDR59_S(603) WDR59_S(750) WDR59_S(773) WDR59_S(821) WDR59_S(822) WDR59_S(834) WDR59_T(566) WDR59_T(832),0.8,0.5,4,1,8,1.0,0.0261840281999243,0.8131849435660914
SLC4A4_S(1029) SLC4A4_S(1034) SLC4A4_S(1066) SLC4A4_S(1069) SLC4A4_S(245) SLC4A4_S(257) SLC4A4_S(59) SLC4A4_S(65) SLC4A4_S(68) SLC4A4_S(86),1.0,0.5,3,1,2,1.0,0.0278826465280065,0.0340963868506811
GATA6_S(120) GATA6_S(262) GATA6_S(266) GATA6_S(268) GATA6_S(37) GATA6_S(531) GATA6_T(34) GATA6_T(530) GATA6_T(62),0.8,0.5,2,1,8,1.0,0.0219305901263322,0.1477637854028246
CCS_S(248) CCS_S(267),0.8,0.5,4,1,8,1.0,0.0251145215786381,0.5807864575160037
GPSM1_S(306) GPSM1_S(387) GPSM1_S(413) GPSM1_S(469) GPSM1_S(471) GPSM1_S(492) GPSM1_S(493) GPSM1_S(497) GPSM1_S(545) GPSM1_S(569) GPSM1_S(572) GPSM1_T(471) GPSM1_T(548),1.0,0.5,4,1,8,1.0,0.0215300169834425,0.4853213159029946
ARHGAP31_M(476) ARHGAP31_S(1178) ARHGAP31_S(1251) ARHGAP31_S(1312) ARHGAP31_S(1374) ARHGAP31_S(1432) ARHGAP31_S(272) ARHGAP31_S(3) ARHGAP31_S(313) ARHGAP31_S(335) ARHGAP31_S(346) ARHGAP31_S(349) ARHGAP31_S(387) ARHGAP31_S(4) ARHGAP31_S(460) ARHGAP31_S(476) ARHGAP31_S(629) ARHGAP31_S(665) ARHGAP31_S(863) ARHGAP31_S(948) ARHGAP31_S(952) ARHGAP31_S(954) ARHGAP31_T(1035) ARHGAP31_T(237) ARHGAP31_T(511) ARHGAP31_T(625),1.0,0.5,4,1,8,1.0,0.0422960880583698,0.4206234915184619
NF1_S(2167) NF1_S(2181) NF1_S(2475) NF1_S(2492) NF1_S(2494) NF1_S(2496) NF1_S(2497) NF1_S(2502) NF1_S(2515) NF1_S(2521) NF1_S(2522) NF1_S(2523) NF1_S(2543) NF1_S(2545) NF1_S(2576) NF1_S(2597) NF1_S(2599) NF1_S(2781) NF1_S(2802) NF1_S(2808) NF1_S(2810) NF1_S(2817) NF1_S(2829) NF1_S(338) NF1_S(465) NF1_S(864) NF1_S(867) NF1_S(876) NF1_S(879) NF1_S(882) NF1_S(883) NF1_S(907) NF1_T(2514) NF1_T(2544) NF1_T(2564) NF1_T(2565) NF1_T(2813) NF1_T(867) NF1_Y(2503) NF1_Y(863) NF1_Y(867),1.0,0.5,4,5,8,1.0,0.0297942774539409,0.6896439037639116
MON1A_C(116) MON1A_S(110) MON1A_S(152) MON1A_S(153) MON1A_S(31) MON1A_S(56),0.8,0.5,4,1,8,1.0,0.0328924751150393,0.2545023951910528
HNRNPD_S(171) HNRNPD_S(190) HNRNPD_S(210) HNRNPD_S(72) HNRNPD_S(80) HNRNPD_S(82) HNRNPD_S(83) HNRNPD_T(174) HNRNPD_T(193),1.0,0.5,4,1,8,1.0,0.027656291592143,0.8128133719203324
CLASP1_S(1088) CLASP1_S(1162) CLASP1_S(1217) CLASP1_S(1538) CLASP1_S(281) CLASP1_S(326) CLASP1_S(5) CLASP1_S(545) CLASP1_S(557) CLASP1_S(558) CLASP1_S(570) CLASP1_S(583) CLASP1_S(588) CLASP1_S(590) CLASP1_S(6) CLASP1_S(633) CLASP1_S(643) CLASP1_S(647) CLASP1_S(674) CLASP1_S(676) CLASP1_S(684) CLASP1_S(695) CLASP1_S(714) CLASP1_S(795) CLASP1_S(9) CLASP1_T(5) CLASP1_T(574) CLASP1_T(651) CLASP1_T(656) CLASP1_T(672) CLASP1_Y(1384),1.0,0.5,4,1,8,1.0,0.0165051051153352,0.4617076610841479
ARHGAP1_S(433) ARHGAP1_S(44) ARHGAP1_S(48) ARHGAP1_S(50) ARHGAP1_S(51),0.8,0.5,4,1,8,1.0,0.0642062352095657,0.4421289581030189
TAF1D_S(211) TAF1D_S(40),0.6,0.5,4,1,6,1.0,0.0256577076525595,0.1695866284795361
ARHGAP32_C(856) ARHGAP32_S(1168) ARHGAP32_S(1196) ARHGAP32_S(1203) ARHGAP32_S(1206) ARHGAP32_S(1220) ARHGAP32_S(1233) ARHGAP32_S(1234) ARHGAP32_S(1401) ARHGAP32_S(1820) ARHGAP32_S(1930) ARHGAP32_S(1934) ARHGAP32_S(543) ARHGAP32_S(587) ARHGAP32_S(592) ARHGAP32_S(594) ARHGAP32_S(603) ARHGAP32_S(613) ARHGAP32_S(632) ARHGAP32_S(705) ARHGAP32_S(706) ARHGAP32_S(709) ARHGAP32_S(818) ARHGAP32_S(854) ARHGAP32_S(871) ARHGAP32_S(892) ARHGAP32_S(952) ARHGAP32_T(1236) ARHGAP32_T(711) ARHGAP32_T(949) ARHGAP32_T(954) ARHGAP32_Y(1554) ARHGAP32_Y(889),0.8,0.5,4,1,8,1.0,0.025807112306943,0.6549046917304275
STAT5A_S(193) STAT5A_S(777) STAT5A_S(780) STAT5A_Y(5) STAT5A_Y(682),0.8,0.5,3,1,6,0.8,0.0146433977966026,0.2329542764765508
JPH2_S(11) JPH2_S(14) JPH2_S(157) JPH2_S(162) JPH2_S(165) JPH2_S(235) JPH2_S(238) JPH2_S(243) JPH2_S(244) JPH2_S(247) JPH2_S(3) JPH2_S(32) JPH2_S(4) JPH2_S(469) JPH2_S(484) JPH2_S(486) JPH2_S(508) JPH2_S(521) JPH2_S(534) JPH2_S(592) JPH2_S(594) JPH2_S(9) JPH2_T(15) JPH2_T(161) JPH2_T(475) JPH2_T(477) JPH2_T(490) JPH2_T(525) JPH2_Y(563),1.0,0.5,4,1,8,1.0,0.0477647532663191,0.6496195538614071
ACTN3_S(11) ACTN3_S(152) ACTN3_S(321) ACTN3_S(418) ACTN3_S(438) ACTN3_S(8) ACTN3_S(899) ACTN3_T(151) ACTN3_T(57) ACTN3_T(697) ACTN3_T(751),0.8,0.5,4,1,2,1.0,0.0257104088315645,0.14786159376108
SCAPER_S(10) SCAPER_S(185) SCAPER_S(200) SCAPER_S(215) SCAPER_S(297) SCAPER_S(832) SCAPER_S(86) SCAPER_S(899) SCAPER_T(78),1.0,0.5,3,1,8,0.8,0.0176928323368538,0.4498022117592202
FCHSD2_S(30) FCHSD2_S(508) FCHSD2_S(669) FCHSD2_S(674) FCHSD2_S(681) FCHSD2_S(683) FCHSD2_S(688) FCHSD2_S(693) FCHSD2_S(717),1.0,0.5,4,10,4,1.0,0.0192413307675863,0.5277824628895801
RPS20_T(4) RPS20_T(76) RPS20_T(9),0.8,0.5,4,1,8,1.0,0.0278488945265694,0.5425808407949063
STX4_S(102) STX4_S(115) STX4_S(117) STX4_S(14) STX4_S(15) STX4_T(31),1.0,0.5,4,5,8,1.0,0.0327619625743037,0.7527539099312269
SORBS2_S(1) SORBS2_S(165) SORBS2_S(166) SORBS2_S(2) SORBS2_S(238) SORBS2_S(257) SORBS2_S(259) SORBS2_S(278) SORBS2_S(293) SORBS2_S(294) SORBS2_S(299) SORBS2_S(3) SORBS2_S(301) SORBS2_S(302) SORBS2_S(304) SORBS2_S(417) SORBS2_S(436) SORBS2_S(452) SORBS2_S(6) SORBS2_S(648) SORBS2_S(9) SORBS2_T(450) SORBS2_T(454),1.0,0.5,4,1,8,1.0,0.0397370083560935,0.5669001932934087
CCT8_S(150) CCT8_S(162) CCT8_S(23) CCT8_S(233) CCT8_S(269) CCT8_S(380) CCT8_S(518) CCT8_S(537) CCT8_S(793) CCT8_T(381) CCT8_Y(30),1.0,0.5,3,1,8,1.0,0.0186460444339028,0.3101166627192594
NKRF_S(325) NKRF_S(333) NKRF_S(37) NKRF_S(428) NKRF_S(618) NKRF_Y(76),0.8,0.5,2,1,8,1.0,0.0109320625590175,0.1334627389201779
SHROOM3_C(1480) SHROOM3_C(1481) SHROOM3_S(1072) SHROOM3_S(1438) SHROOM3_S(162) SHROOM3_S(1662) SHROOM3_S(213) SHROOM3_S(283) SHROOM3_S(402) SHROOM3_S(425) SHROOM3_S(597) SHROOM3_S(660) SHROOM3_S(676) SHROOM3_S(718) SHROOM3_S(749) SHROOM3_S(816) SHROOM3_S(974) SHROOM3_T(1205) SHROOM3_T(1296) SHROOM3_T(1352) SHROOM3_T(165) SHROOM3_T(817),0.6,0.5,3,1,8,1.0,0.0124905126628068,0.1400391898860239
PHLDB1_M(971) PHLDB1_S(1002) PHLDB1_S(1004) PHLDB1_S(1017) PHLDB1_S(157) PHLDB1_S(192) PHLDB1_S(220) PHLDB1_S(223) PHLDB1_S(3) PHLDB1_S(310) PHLDB1_S(324) PHLDB1_S(327) PHLDB1_S(334) PHLDB1_S(404) PHLDB1_S(419) PHLDB1_S(430) PHLDB1_S(443) PHLDB1_S(455) PHLDB1_S(461) PHLDB1_S(465) PHLDB1_S(467) PHLDB1_S(470) PHLDB1_S(489) PHLDB1_S(501) PHLDB1_S(51) PHLDB1_S(518) PHLDB1_S(520) PHLDB1_S(526) PHLDB1_S(543) PHLDB1_S(555) PHLDB1_S(557) PHLDB1_S(560) PHLDB1_S(563) PHLDB1_S(564) PHLDB1_S(578) PHLDB1_S(583) PHLDB1_S(6) PHLDB1_S(664) PHLDB1_S(665) PHLDB1_S(678) PHLDB1_S(692) PHLDB1_S(693) PHLDB1_S(696) PHLDB1_S(8) PHLDB1_S(9) PHLDB1_S(924) PHLDB1_S(942) PHLDB1_S(971) PHLDB1_T(104) PHLDB1_T(428) PHLDB1_T(516) PHLDB1_T(52) PHLDB1_T(580) PHLDB1_T(9) PHLDB1_T(95) PHLDB1_T(968) PHLDB1_Y(557),1.0,0.5,4,1,8,0.8,0.032329738038014,0.7705650201224146
LRRFIP2_S(100) LRRFIP2_S(103) LRRFIP2_S(105) LRRFIP2_S(107) LRRFIP2_S(108) LRRFIP2_S(15) LRRFIP2_S(168) LRRFIP2_S(172) LRRFIP2_S(18) LRRFIP2_S(186) LRRFIP2_S(190) LRRFIP2_S(195) LRRFIP2_S(200) LRRFIP2_S(205) LRRFIP2_S(235) LRRFIP2_S(236) LRRFIP2_S(246) LRRFIP2_S(25) LRRFIP2_S(254) LRRFIP2_S(260) LRRFIP2_S(263) LRRFIP2_S(269) LRRFIP2_S(276) LRRFIP2_S(279) LRRFIP2_S(285) LRRFIP2_S(3) LRRFIP2_S(308) LRRFIP2_S(309) LRRFIP2_S(310) LRRFIP2_S(312) LRRFIP2_S(314) LRRFIP2_S(320) LRRFIP2_S(324) LRRFIP2_S(325) LRRFIP2_S(328) LRRFIP2_S(332) LRRFIP2_S(333) LRRFIP2_S(340) LRRFIP2_S(4) LRRFIP2_S(5) LRRFIP2_S(77) LRRFIP2_S(88) LRRFIP2_S(93) LRRFIP2_S(96) LRRFIP2_T(100) LRRFIP2_T(316) LRRFIP2_T(317) LRRFIP2_T(331) LRRFIP2_T(339) LRRFIP2_Y(129) LRRFIP2_Y(212) LRRFIP2_Y(267) LRRFIP2_Y(398),0.6,0.5,4,1,8,1.0,0.0248084617409035,0.8323840526683879
PLCD1_S(179) PLCD1_S(195) PLCD1_S(460),1.0,0.5,4,1,2,1.0,0.0228637986319914,0.1614951599715553
BUB1B_S(1043) BUB1B_S(16) BUB1B_S(284) BUB1B_S(314) BUB1B_S(384) BUB1B_S(435) BUB1B_S(521) BUB1B_S(574) BUB1B_S(683) BUB1B_S(690) BUB1B_T(434),1.0,0.5,3,5,6,1.0,0.0107502910616873,0.7325408246233246
STAMBPL1_S(232) STAMBPL1_S(240) STAMBPL1_S(242) STAMBPL1_S(9) STAMBPL1_T(6),0.8,0.5,4,1,8,0.8,0.0188484731181489,0.2512034698647205
SPATA13_S(114) SPATA13_S(581) SPATA13_S(78),1.0,0.5,3,1,4,1.0,0.0181497627508639,0.3441124425484982
S100A14_S(67) S100A14_S(73) S100A14_S(83),0.6,0.5,1,1,6,0.8,0.021938721129691,-0.0077261327986486
WDR75_S(664) WDR75_S(672) WDR75_S(779) WDR75_S(782) WDR75_S(811) WDR75_T(798),0.6,0.5,4,1,8,1.0,0.0387493268212445,0.2938390037327172
RUNX1_S(12) RUNX1_S(21) RUNX1_S(50) RUNX1_S(67) RUNX1_T(11) RUNX1_T(14) RUNX1_T(18) RUNX1_T(207) RUNX1_T(310),1.0,0.5,4,1,8,1.0,0.0203521397275136,0.8172399986569673
G3BP1_S(229) G3BP1_S(230) G3BP1_S(253) G3BP1_S(3) G3BP1_S(373) G3BP1_S(388) G3BP1_T(143) G3BP1_Y(125) G3BP1_Y(56),1.0,0.5,4,1,8,1.0,0.0450667104121583,0.3524887324903631
TRIM33_S(1004) TRIM33_S(1102) TRIM33_S(1105) TRIM33_S(1119) TRIM33_S(1134) TRIM33_S(623) TRIM33_S(644) TRIM33_S(767) TRIM33_S(789) TRIM33_S(803) TRIM33_S(852) TRIM33_S(855) TRIM33_S(856) TRIM33_S(862) TRIM33_S(880) TRIM33_S(959) TRIM33_T(1051) TRIM33_T(1102) TRIM33_T(1105) TRIM33_T(505) TRIM33_T(781) TRIM33_T(815),1.0,0.5,4,1,8,0.8,0.0284207155404768,0.6813873139079524
CACTIN_S(135) CACTIN_S(489) CACTIN_S(57) CACTIN_S(59),0.6,0.5,3,5,8,1.0,0.0238718238532961,0.252201929082749
FAM53B_S(116) FAM53B_S(118) FAM53B_S(124) FAM53B_S(126) FAM53B_S(148) FAM53B_S(151) FAM53B_S(165) FAM53B_S(166) FAM53B_S(167) FAM53B_S(178) FAM53B_S(179) FAM53B_S(181) FAM53B_S(265) FAM53B_S(266) FAM53B_S(268) FAM53B_S(271) FAM53B_S(3) FAM53B_S(544),0.8,0.5,4,1,8,1.0,0.0244018329717664,0.7290547211344439
PIP5K1A_C(486) PIP5K1A_S(456) PIP5K1A_S(460) PIP5K1A_S(486) PIP5K1A_S(58) PIP5K1A_S(6),0.6,0.5,2,1,8,0.8,0.0133291265939859,0.2285656637699993
TRIM28_M(449) TRIM28_M(816) TRIM28_M(823) TRIM28_M(824) TRIM28_S(138) TRIM28_S(14) TRIM28_S(26) TRIM28_S(285) TRIM28_S(391) TRIM28_S(407) TRIM28_S(437) TRIM28_S(440) TRIM28_S(453) TRIM28_S(466) TRIM28_S(471) TRIM28_S(472) TRIM28_S(473) TRIM28_S(479) TRIM28_S(482) TRIM28_S(49) TRIM28_S(501) TRIM28_S(594) TRIM28_S(599) TRIM28_S(601) TRIM28_S(607) TRIM28_S(615) TRIM28_S(624) TRIM28_S(670) TRIM28_S(675) TRIM28_S(681) TRIM28_S(683) TRIM28_S(689) TRIM28_S(697) TRIM28_S(752) TRIM28_S(756) TRIM28_S(757) TRIM28_S(784) TRIM28_S(816) TRIM28_S(823) TRIM28_S(824) TRIM28_S(828) TRIM28_S(9) TRIM28_T(269) TRIM28_T(536) TRIM28_T(541) TRIM28_T(550) TRIM28_T(611) TRIM28_T(620) TRIM28_T(690) TRIM28_Y(435) TRIM28_Y(449) TRIM28_Y(458) TRIM28_Y(517),0.8,0.5,4,1,8,1.0,0.032362514780964,0.7322723362783833
SGO2_S(1085) SGO2_S(1089) SGO2_S(1138) SGO2_S(1144) SGO2_S(1150) SGO2_S(1187) SGO2_S(1222) SGO2_S(279) SGO2_S(34) SGO2_S(421) SGO2_S(743) SGO2_S(843) SGO2_T(838) SGO2_T(845),0.8,0.5,4,1,4,1.0,0.0221973719065337,0.3036953786515804
MAP3K5_S(1004) MAP3K5_S(1029) MAP3K5_S(1033) MAP3K5_S(1040) MAP3K5_S(276) MAP3K5_S(280) MAP3K5_S(83) MAP3K5_S(958) MAP3K5_S(984) MAP3K5_S(986) MAP3K5_S(997),1.0,0.5,4,1,8,1.0,0.0212624818307504,0.5828401449469772
RECQL5_S(461) RECQL5_S(464) RECQL5_S(483) RECQL5_S(488) RECQL5_S(491) RECQL5_S(700) RECQL5_S(713) RECQL5_S(720) RECQL5_S(727) RECQL5_S(774) RECQL5_S(788) RECQL5_S(803) RECQL5_S(815) RECQL5_S(824) RECQL5_S(845) RECQL5_S(858) RECQL5_T(23) RECQL5_T(812) RECQL5_T(835) RECQL5_T(839) RECQL5_T(845) RECQL5_Y(484) RECQL5_Y(713) RECQL5_Y(723) RECQL5_Y(824),1.0,0.5,4,5,8,1.0,0.022767194283113,0.6487881230501493
CPSF1_S(1244) CPSF1_S(168) CPSF1_S(671) CPSF1_S(678) CPSF1_S(734) CPSF1_S(753) CPSF1_S(756) CPSF1_S(758) CPSF1_S(765) CPSF1_S(766) CPSF1_T(1042) CPSF1_T(1242) CPSF1_T(736) CPSF1_Y(748),1.0,0.5,4,1,8,1.0,0.0321346546269883,0.2700100911609719
RIPK1_C(330) RIPK1_S(296) RIPK1_S(309) RIPK1_S(320) RIPK1_S(325) RIPK1_S(416) RIPK1_Y(338) RIPK1_Y(341) RIPK1_Y(384) RIPK1_Y(387),0.8,0.5,4,5,8,1.0,0.0282905591952948,0.6557900585931759
PRKAR1B_S(3) PRKAR1B_S(73) PRKAR1B_S(75) PRKAR1B_S(77) PRKAR1B_S(83) PRKAR1B_S(9),0.8,0.5,4,1,8,1.0,0.03544589770451,0.4889676144734281
ATXN3_S(260) ATXN3_S(265),0.8,0.5,4,1,8,1.0,0.0178453791736658,0.5729456466048879
TBC1D22A_S(106) TBC1D22A_S(135) TBC1D22A_S(143) TBC1D22A_S(145) TBC1D22A_S(147) TBC1D22A_S(151) TBC1D22A_S(165) TBC1D22A_S(167) TBC1D22A_S(171),0.8,0.5,4,1,8,1.0,0.0225665068486075,0.4691183949965755
ARHGAP11A_C(422) ARHGAP11A_S(291) ARHGAP11A_S(304) ARHGAP11A_S(311) ARHGAP11A_S(318) ARHGAP11A_S(339) ARHGAP11A_S(340) ARHGAP11A_S(415) ARHGAP11A_S(422) ARHGAP11A_S(452) ARHGAP11A_S(469) ARHGAP11A_S(478) ARHGAP11A_S(484) ARHGAP11A_S(563) ARHGAP11A_S(581) ARHGAP11A_S(603) ARHGAP11A_S(604) ARHGAP11A_S(620) ARHGAP11A_S(672) ARHGAP11A_S(844) ARHGAP11A_S(847) ARHGAP11A_S(859) ARHGAP11A_S(862) ARHGAP11A_S(868) ARHGAP11A_S(941) ARHGAP11A_T(302) ARHGAP11A_T(311) ARHGAP11A_T(508) ARHGAP11A_T(562) ARHGAP11A_T(580) ARHGAP11A_T(866),1.0,0.5,4,1,6,1.0,0.0165338459958766,0.6370125060762678
SRP68_S(203) SRP68_S(22) SRP68_S(229) SRP68_S(241) SRP68_S(267) SRP68_S(27) SRP68_T(270) SRP68_Y(326),1.0,0.5,4,5,8,1.0,0.0260773992629937,0.4777714539260848
NOS3_C(102) NOS3_S(1177) NOS3_S(1179) NOS3_S(1202) NOS3_S(3) NOS3_S(427) NOS3_S(483) NOS3_S(57) NOS3_S(625) NOS3_S(633) NOS3_S(634) NOS3_S(638) NOS3_S(94) NOS3_T(1175) NOS3_T(60) NOS3_T(636) NOS3_T(94) NOS3_Y(94),1.0,0.5,4,1,8,1.0,0.0249938119737945,0.2275177002948978
SLC43A2_C(297) SLC43A2_S(274) SLC43A2_S(297) SLC43A2_T(293),0.8,0.5,3,5,8,1.0,0.029740513932833,0.303718134365092
MYO15B_S(1025) MYO15B_S(1167) MYO15B_S(918) MYO15B_S(921) MYO15B_T(1070) MYO15B_T(1189) MYO15B_T(731) MYO15B_T(934),0.6,0.5,1,1,8,0.6,0.0255719165278506,-0.0183897124234057
TGOLN2_S(10) TGOLN2_S(154) TGOLN2_S(221) TGOLN2_S(224) TGOLN2_S(281) TGOLN2_S(290) TGOLN2_S(298) TGOLN2_S(313) TGOLN2_S(54) TGOLN2_S(71) TGOLN2_T(296) TGOLN2_T(302) TGOLN2_T(76),1.0,0.5,4,10,8,1.0,0.034756055519868,0.7281506414438548
