phosphosite_ID,AZD/DMSO Exp1,AZD/DMSO Exp2,AZD/DMSO Exp3,PLX/DMSO Exp1,PLX/DMSO Exp2,PLX/DMSO Exp3,PLX/AZD Exp1,PLX/AZD Exp2,PLX/AZD Exp3
ARHGEF17_S(764),,,-0.635988,,,-0.8069474,,,-0.1563859
ARHGEF17_S(914),0.4560701,0.6107,,0.9272138,0.791689,,0.494262,0.156788,
ARHGEF17_S(946),,0.3959402,0.8880711,,0.5846739,0.7801421,,0.3120257,-0.01979913
ARHGEF17_S(948),,-0.1691282,,,1.06509,,,0.2620191,
ARHGEF17_S(961),-0.2837553,-0.07877694,0.10165,-0.3278553,-0.1632033,0.06281248,-0.006434354,0.09106407,-0.1501769
ARHGEF17_T(33),,0.7380328,,,1.18053,,,0.6108517,
ARHGEF17_T(702),-0.2023229,-0.0505024,0.03351105,0.006477609,-0.1093432,0.1681285,0.1638852,-0.1388144,0.1179609
ARHGEF35_S(184),-0.051758,-0.2317182,-0.07856363,-0.1170518,0.05561211,-0.3417017,-0.1371717,0.1973683,-0.2584597
ARHGEF35_S(445),-1.599724,-2.012461,-0.3435128,-2.105504,-1.559749,-2.282509,-0.4676331,0.3997875,-1.950871
ARHGEF35_S(450),-2.974149,-3.278864,-2.938874,-3.503421,-3.098876,-3.392591,-0.5098406,0.1793676,-0.2836851
ARID3A_S(77),,-0.3913232,,,-0.01479109,,,0.4495721,
ARID3A_S(81),,-0.3913232,,,-0.01479109,,,0.4495721,
ARID4A_S(1109),-0.08797869,,,0.296428,,,0.392757,,
ARIH1_S(517),0.127105,-0.2166355,0.2272483,-0.3048079,-0.02867537,0.06032421,-0.1971368,0.1326412,-0.1774248
ARL6IP4_S(178),-0.2740407,-0.07222484,-0.04999452,-0.08479267,0.0610158,-0.005521651,0.1742785,-0.005184348,0.06695026
ARL6IP4_S(180),0.2668765,0.04292445,,0.2386647,0.09976643,,0.1058121,0.06671431,
ARL6IP6_S(60),-0.5812811,-0.3529158,-0.2730119,-0.7958593,-0.4527278,-0.1662598,-0.03147417,-0.154324,0.1298765
ARL6IP6_S(71),,-0.3513689,-0.7634401,,-0.2219765,-0.4755149,,0.0262492,-0.01052667
ARL6IP6_S(80),-0.2569763,-0.3914745,-0.3083765,-0.2901624,-0.2699645,-0.3222347,-0.005188576,0.01855643,-0.006173523
ARL6IP6_T(19),-0.2322605,0.03181863,0.07970238,-0.2520712,0.08583257,0.02687089,-0.1295761,0.002599239,-0.1295761
ARMCX3_S(110),-0.1402849,0.1195554,-0.2573728,-0.0297353,-0.07737586,0.03125411,0.1078218,-0.2183472,0.2356045
ARMCX6_T(166),-0.11313,,0.1103632,-0.08776401,,0.03421579,0.07956584,,0.02091112
ARPC1B_S(311),0.1064823,0.171463,0.458382,-0.3888088,-0.336628,-0.1813621,-0.5891596,-0.556503,-0.6822329
ARPC1B_S(336),0.03506084,,,2.716596,,,2.673172,,
ASAP2_S(822),-0.03723626,0.04795711,-0.1886112,0.1454818,-0.1952691,0.1595,0.1448295,-0.2497488,0.2919571
ASCC3_S(2195),0.729531,0.1804026,-0.5405684,0.5561105,0.2849878,-0.1553251,-0.2080943,0.07374246,0.05963212
ASH2L_S(101),0.1473066,0.2131294,,-0.1070417,0.1649149,,-0.256735,0.1043252,
ATAD2_S(1190),,0.2374413,0.3618806,,0.1706942,0.444879,,-0.1818023,0.3378824
ATAD2_S(1200),0.1553607,0.254594,0.3382247,0.09558696,0.3490255,0.1749178,-0.08817804,0.09691554,-0.262469
ATAD2_S(1243),-0.1832938,0.01335505,0.2267551,-0.2264087,-0.08118634,0.1253867,0.005759195,-0.08133954,-0.02635203
ATAD2_S(1283),,0.3443741,0.372172,,0.1307991,0.005902907,,-0.4094723,0.1296127
ATAD2_S(170),0.5947396,0.3362834,0.7495772,0.1865006,0.2674758,0.8014898,-0.05373327,-0.1971105,0.04194384
ATF4_S(69),,,0.5626698,,,2.703278,,,2.068912
ATF6_S(16),-2.057452,-3.272158,-2.490943,-2.262296,-3.041328,-2.56209,-0.1813948,-0.1667153,-0.06849851
ATG2B_S(1526),,0.1251221,0.3908878,,0.4616333,0.1293489,,0.3781567,-0.3972391
ATG2B_S(1743),-0.1540885,-0.3958147,-0.377407,-0.4215733,-0.2657608,-0.3894701,-0.1701017,-0.04124305,0.08256635
ATG2B_S(497),-1.14634,-1.124409,-0.867489,-1.59318,-1.696003,-1.279774,-0.4797136,-0.5291712,-0.5778747
ATG2B_S(886),-0.6107857,-0.9444433,-0.1596536,-1.222094,-0.6155965,-0.1978481,-0.5953584,0.364032,-0.2508004
ATM_S(1981),,-0.03738433,0.4244922,,0.1083571,0.09450638,,0.5146144,-0.3666153
ATM_T(1885),-0.04905385,-0.2444799,-0.02282997,0.08243007,-0.07299865,0.0650208,0.09261344,0.1946251,-0.03330375
ATN1_S(101),-0.026912244999999998,0.3147799,-0.08970516499999999,0.07456660000000001,-0.2910112,-0.01448014999999997,0.0685261,-0.60105925,0.04997155
ATN1_S(107),-0.1094366,-0.1858516,-0.2754022,-0.2027213,-0.1119133,-0.6403215,-0.2136713,0.1396965,-0.399635
ATN1_S(112),0.1394695,0.238249985,-0.06704945,0.1409095,-0.036407049999999996,0.130076437,-0.01953596,-0.13597045,0.19244199
ATN1_S(118),,-0.02501553,-0.2604111,,-0.2502855,0.003746074,,-0.1706942,0.3420996
ATN1_S(119),0.007339063,-0.02501553,-0.2604111,0.718526,-0.2502855,0.003746074,1.257252,-0.1706942,0.3420996
ATN1_S(168),0.05658348,-0.1660979,0.1532865,-0.09363269,0.03026536,-0.2105629,-0.1268798,0.06937618,-0.1831464
ATN1_S(34),0.01948842,0.2002533,-0.1309182,0.1301402,0.2007554,0.02304246,0.03998062,-0.09342497,0.06681251
ATN1_S(77),0.0143007,0.010480500000000004,0.07258602,-0.23300187500000002,-0.048771049999999996,0.2778657,-0.3000351,-0.1435074,0.2474415
ATN1_S(79),0.4758112,0.1420866,0.07258602,0.09125975,0.1519886,0.2778657,-0.3986267,-0.1040683,0.2474415
ATP5ME_S(66),-0.07345398,-0.1324198,-0.04980037,0.02828617,-0.377257,0.4828483,0.1978653,-0.3095255,0.5250666
ATP6V0A2_S(695),,0.03998062,-0.002873853,,-0.1502249,-0.1964092,,0.1015362,-0.1673287
ATXN1L_S(251),0.9642138,,,1.346361,,,0.2788174,,
ATXN1L_S(284),-4.022238,-4.024866,-4.084781,-4.356148,-4.328058,-4.39973,-0.3974101,-0.08895561,-0.3325529
ATXN1L_S(361),0.366476,,0.6941224,0.1402552,,0.4881037,-0.05115995,,-0.08834679
ATXN1L_S(366),,0.8502394,,,1.152118,,,-0.08474462,
ATXN1L_T(330),0.6051151,1.328549,1.202386,0.6445023,1.399445,1.38521,0.0311129,0.02252224,0.1782366
ATXN1L_T(456),,0.2992446,0.1708224,,0.2308178,0.3554674,,-0.2786984,0.07464243
ATXN1_S(238),-0.1915079,-0.08229270000000002,-0.1072126,-0.2764851,0.028247949999999994,-0.2090778,-0.1194947,0.124261125,-0.185425
ATXN1_S(406),0.6414536,0.9922609,0.3569325,0.5824597,1.064469,0.4049031,-0.02989736,-0.06446893,0.08814155
ATXN1_S(775),-0.08323296,-0.1809695,-0.07812194,-0.08176648,-0.157721,0.445197,-0.04193685,0.01762146,0.1527676
ATXN1_S(88),0.2475629,0.3106892,0.1991226,0.3304437,0.2239167,0.1220763,0.04865466,0.02488349,0.008773791
AVEN_S(261),-1.768764,-1.503323,-1.642865,-1.524583,-1.569308,-1.408244,0.20989,-0.09125978,0.2485348
AVEN_S(94),,-0.1149099,-0.0762955,,0.1570437,-0.3621208,,0.2407418,-0.3288516
AZI2_S(318),,-0.2656393,0.6134373,,0.05533457,1.544634,,0.1898283,0.8705817
AZI2_S(343),-0.1573188,-0.1360299,-0.09666856,0.1304037,-0.013509,0.2820245,0.3198492,0.1420667,0.3590714
AZI2_S(353),0.1737671,0.1902988,-0.1179596,-0.04300666,-0.0391473,-0.4349878,-0.1291027,-0.2148708,-0.2714787
BACH1_S(417),,-0.9583645,-1.258046,,-1.261258,-0.8424129,,-0.2986583,0.3361692
BACH1_S(718),0.3331947,0.503247,0.4015212,0.8177051,0.8358432,0.5376439,-0.3909259,0.2360276,0.264116
BACH2_S(409),0.1281614,,,1.873341,,,1.784671,,
BAG3_S(377),-1.5396995,-1.41860685,-1.578797,-1.5661619999999998,-1.5201525,-1.5220505,0.011360055,-0.021416050000000006,0.06394691
BAG3_S(385),-0.44718294999999997,0.2821432,-0.9095546,-0.4411575,0.5379421,-0.82132695,0.032710845,-0.2967804,0.047575775
BAG3_S(386),0.5649147,-0.6823543000000001,-0.8831699,0.496718,-0.6870511,-0.8647296500000001,-0.05877343,-0.006012980000000001,0.02905546
BAG3_T(406),,0.1606621,-0.1693391,,-0.03048665,0.229711,,-0.1945914,0.2719037
BAIAP2L1_S(261),-0.18323450000000002,-0.2947329,-0.38927300000000004,-0.0025296,-0.33931845,-0.5381976795000001,0.09846608,-0.00602573,-0.0330989165
BAIAP2L1_S(414),-0.1958968,-0.3187937,-0.2676353,-0.2444116,-0.2924399,-0.06987584,-0.06546082,0.106731,0.08406419
BAIAP2L1_T(257),-0.15292688,-0.23851848499999997,-0.18861529000000002,-0.07559295,-0.1716682,-0.1555456275,0.09569679,0.07763706,-0.025634610000000002
BCAM_S(600),,-0.2012609,,,-0.2782861,,,-0.2211965,
BCL10_S(134),0.03984026,0.05269407,0.1642714,-0.2048648,0.02517066,-0.05892373,-0.06232419,-0.1745343,-0.2051308
BCL10_S(138),-0.5710644,-2.265622,-1.345931,-1.299631,-1.943527,-1.93821,0.2555611,0.4705288,-0.1159257
BCL3_S(41),-0.7981905,0.1885276,-0.2261218,-0.09754815,-0.520666,-0.009277445,0.03407487,-0.6113612,0.2393981
BCL9_S(104),,-2.224789,-2.022859,,-2.539016,-2.262365,,-0.2076431,-0.3935389
BCL9_S(278),-0.05999115,0.02644594,0.07546414,-0.004378005,-0.01397502,-0.08045395,0.000432815,-0.1769609,-0.05523147
BCL9_S(291),,-0.1795637,-0.04446404,,-0.1787633,-0.1837853,,0.005869164,-0.08382914
BCL9_S(35),0.2220626,,,-0.09263243,,,-0.1464354,,
BCL9_S(687),0.05686093,-0.02000393,0.3190398,0.01592577,-0.1220045,0.4213715,0.03520166,-0.05644469,0.04026129
BCL9_T(115),-0.2229022,-0.3498237,-0.1584133,-0.6093544,-0.4626145,-0.2921042,-0.164092,0.07764992,-0.2369964
BCL9_T(315),0.1013812,0.03787417,-0.06215845,0.05491792,0.0275787,-0.01270823,0.01920368,0.01987234,-0.1002211
BEND3_S(379),-0.05911911,0.024036,-0.07844178,0.1103632,-0.06355993,0.02389408,0.1746621,-0.07737967,0.1129003
BEND3_S(489),,-0.1962605,-0.1149255,,0.03618686,-0.02699866,,0.3393999,0.07683272
BEND3_S(93),,-0.1548111,1.3206,,-0.1529972,-0.09896898,,-0.03266511,-1.066276
BHLHE40_S(383),-0.7028673,-0.7215393,-0.4099681,-0.6512011,-0.5049394,-0.6639451,0.08827728,0.2647204,-0.2061457
BICRAL_S(934),-0.2556494,,,-0.1824259,,,0.02460336,,
BIRC6_S(2955),,0.1208827,-0.04003697,,-0.3152889,0.01206797,,-0.4332799,0.09234277
BIRC6_S(3289),,,0.02899346,,,0.01206797,,,-0.0717699
BIRC6_S(473),,0.4226636,,,0.4904674,,,0.1237482,
BIRC6_S(480),-0.024836186666666666,-0.0016446666666666669,-0.12808679333333334,-0.3237209466666667,0.06538094333333333,-0.1590754,-0.2467178333333333,0.16870096666666667,-0.13460850333333332
BIRC6_S(482),-0.1086897,0.053922700000000004,0.020116870000000002,-0.4969363,0.24839698999999998,0.032232449999999996,-0.2707823,0.30471985,-0.09450805
BIRC6_S(486),-0.060953715,-0.044118805,-0.15794901,-0.46131564999999997,0.16267514,-0.17436935,-0.29579635,0.35390350000000004,-0.146976555
BLOC1S3_S(27),0.9744559,-0.01718342,-0.02526509,-0.3282537,-0.03935486,-0.06297207,-0.0628967,0.1055818,-0.09154058
BLOC1S3_S(65),-0.07766513,-0.1661141,-0.1599598,-0.2110638,-0.07699539,-0.3896212,-0.0331561,0.135269,-0.07120904
BLOC1S3_T(25),0.9744559,-0.01718342,-0.02526509,-0.3282537,-0.03935486,-0.06297207,-0.0628967,0.1055818,-0.09154058
BLOC1S3_T(63),-0.07766513,-0.1661141,-0.1599598,-0.2110638,-0.07699539,-0.3896212,-0.0331561,0.135269,-0.07120904
BLOC1S4_T(165),0.05977056,-0.04070463,0.1909309,-0.08280504,-0.01953596,-0.09739386,-0.04257563,-0.05505681,-0.2761707
BMPR2_S(862),,-0.01975528,-0.6043668,,-0.3859215,-0.3950557,,-0.3294106,-0.05090587
BMPR2_S(863),,0.2851063,-0.1447757,,-0.5408622,-0.1583972,,-0.603027,-0.03001518
BMS1_S(403),,0.1890338,,,0.08243007,,,-0.4165155,
BMS1_S(552),0.1285573,0.0889556,0.05658348,0.2419622,0.08202134,0.143524,0.1267086,0.02639612,0.1265764
BOD1L1_S(1531),-0.04169926,0.102994,0.04725923,0.08691968,0.05297228,0.1298765,0.1335635,-0.1141004,0.2892443
BOD1L1_S(1701),,-0.5166357,-0.6686386,,-0.7335072,-0.6373786,,-0.3076616,-0.05881857
BOD1L1_S(2203),,0.03787417,0.07765318,,0.009490535,-0.05535138,,0.01302853,-0.2013936
BOD1L1_S(2779),-0.0724676,-0.0614056,0.29125,-0.310504,-0.3041131,0.04306451,-0.2910977,-0.3739544,0.07956584
BOD1L1_S(2780),-0.0724676,0.062040200000000004,0.13261794500000001,-0.310504,-0.11947719000000001,-0.025830805,-0.2910977,-0.150879895,0.004663284999999996
BOD1L1_S(482),0.4499575,0.04432424,0.1538053,0.1164979,-0.01183524,0.007051912,-0.2616212,-0.004321597,-0.2821931
BOD1L1_S(484),0.4499575,-0.03286753,0.1538053,0.1164979,-0.11564497,0.007051912,-0.2616212,0.08918315149999999,-0.2821931
BOD1L1_S(635),0.3634514,-0.9160447,-2.377894,0.3675947,-0.9020656,-2.351369,0.1475672,0.039859,-0.2523462
BOD1L1_S(648),-1.521846,-2.162428,,-1.359194,-1.497853,,-0.07851796,0.30818,
BOD1L1_S(659),-1.453874,-1.632048,-0.9566275,-1.307323,-1.591093,-1.586883,0.01906128,-0.2723816,-0.6552169
BOK_S(7),,-0.007159055,-0.5144289,,-0.2239634,-0.0117625,,-0.2987756,0.03843611
BOLA1_S(123),-0.05920932,-0.08282034,-0.5474889,-0.3704895,0.07819984,-0.6167463,-0.3330617,0.08292719,-0.09508052
BOP1_T(106),-0.06410281,0.4192153,0.3170725,0.4713435,0.3482324,0.3019388,0.5355553,-0.01321208,0.2686739
BORCS6_S(168),0.07765318,-0.135174,0.06004741,0.05630613,0.004752986,0.1514692,-0.02178968,0.1798742,0.04837578
BORCS6_T(196),,0.2937236,-0.007536064,,0.2984237,0.1491292,,-0.01991544,0.2862897
BRAF_S(399),,-0.2766424,-0.3413543,,-0.559643,-0.6145137,,-0.2538683,-0.3620282
BRAF_T(401),-0.2531541,-0.1676203,-0.2104461,-0.559069,-0.5076647,-0.4777232,-0.2490334,-0.3111543,-0.3319353
BRCA2_S(93),0.2071432,0.01235413,,0.1329059,-0.008537147,,-0.01705202,-0.03224199,
BRD4_S(1045),,,0.06639916,,,0.08624023,,,-0.177278
BRD4_S(1117),-0.01905342,0.1487389,0.04628156,0.1800205,0.3117356,0.1570437,0.04711958,0.04473179,0.2110122
BRD9_T(103),,-0.07488169,-0.1007006,,0.03139513,-0.1580591,,-0.1426094,-0.1730265
BRIP1_S(1032),0.2314324,0.1389455,0.06170706,0.04572251,0.1733833,-0.1456213,-0.1487687,0.03472173,-0.1965746
BRIX1_S(261),,-0.5803748,-0.03728073,,-0.5740036,0.1142337,,-0.3430097,0.05990899
BTAF1_S(95),,,-1.502219,,,-2.114347,,,-0.5613025
BTF3_S(30),-0.2875891,0.1724875,0.1232689,-0.08636951,-0.2797215,0.008773791,0.09922788,-0.4796445,-0.1201688
BUD13_S(235),0.03445799999999999,-0.09460278999999999,-0.1542491,-0.026171649999999998,-0.058166415,-0.07331736,-0.07261242500000001,-0.03794909999999999,0.02856912
BUD13_S(240),0.2149935,0.26394035,0.14084975,0.17814635,0.2757074,0.26604107,-0.0054020249999999995,-0.07469247,0.030546570000000002
BUD13_S(248),-0.03334802,0.7718011,-0.2220607,-0.02307916,1.327975,-0.3679179,0.01621099,0.5516275,-0.1564985
C11orf96_S(399),0.02261638,-0.22164,0.01849174,-0.08620108,-0.07438028,0.1356662,-0.06784807,-0.2424501,-0.02657239
C17orf100_S(54),,0.2987756,0.351176,,0.2796496,0.3717261,,-0.04362446,0.05907837
C1orf52_S(158),-0.2056298,0.02502885,-0.2047318,0.02389408,-0.1879372,0.02687089,0.2525368,-0.1918153,0.2017593
C2CD3_S(2114),0.0533895,-0.02560283,-0.1043406,0.1448295,-0.2596509,-0.2382382,0.05935536,-0.3046279,-0.2222626
C2CD3_S(2132),,0.07368314,-0.03707347,,0.05408442,-0.02908744,,-0.1615653,-0.003466602
C2CD3_S(2146),0.1541943,-0.06033713,,0.18954,-0.07290757,,0.1150332,0.09177127,
C2CD3_S(2328),0.06143053,0.1055439,-0.1530615,-0.02749851,-0.2343294,0.05588976,-0.09421786,-0.2686739,-0.2190349
C3orf70_S(120),-0.7506882,-0.8391573,-0.8364755,-0.7550399,-0.5726299,-0.7751694,-0.03032453,0.07049671,0.1304037
C3orf70_S(163),,-5.86086,,,-4.661237,,,1.225902,
C3orf80_S(187),-0.2428401,-0.2708344,,-0.1198709,0.005902907,,0.229834,0.2375747,
C4orf19_S(47),0.3494785,0.3078948,,0.1492593,-0.363735,,-0.1705725,-0.6737373,
C6orf47_S(112),,,-0.1830645,,,-0.07877694,,,0.1697967
C9orf40_S(69),-0.1267222,0.163241,0.07477944,-0.09909266,-0.08794807,0.217479,0.1082234,-0.1347467,0.1492593
C9orf40_S(71),,-0.1497447,0.02019986,,-0.1219574,-0.2442237,,0.07897508,0.07888308
C9orf40_S(76),-0.0963909,-0.210229,-0.2375747,-0.1364262,-0.4164616,-0.5009119,0.1040682,-0.1327742,-0.2315489
C9orf40_S(80),,0.5934016,,,-0.4159804,,,-0.8925077,
C9orf78_S(15),0.06777637,-0.0615411,-0.03515046,-0.2808078,-0.04242711,-0.0204868,-0.2813512,0.02635205,0.09450638
C9orf78_S(17),0.06777637,-0.0615411,-0.03515046,-0.2808078,-0.01978458,-0.0204868,-0.2813512,0.02635205,0.09450638
C9orf78_S(24),,-0.1033484,,,-0.129371,,,-0.05561214,
C9orf78_S(261),-5.505435,0.0247452,0.05297228,-5.802205,-0.11713,0.01763692,-0.3623063,-0.08256637,0.03731201
C9orf78_T(253),0.05907837,,-0.05174302,0.1284253,,0.2168583,0.02559582,,0.2073932
CAAP1_S(94),-0.2789511,,,-0.1212825,,,0.04977013,,
CAAP1_T(90),-0.5719863,-0.6962134,-0.660475,-0.4671545,-0.6418513,-0.6787414,0.03337007,0.04334859,-0.03466266
CADM4_S(361),0.3008851,0.1949696,0.1017845,0.2141248,0.4873835,-0.05964527,-0.05274529,0.5061888,-0.02038432
CADM4_S(377),,-0.2205638,,,-0.0986137,,,0.1864589,
CALD1_S(202),-0.08900646,-0.007898733,,0.1589833,-0.325901,,0.5378427,-0.00187428,
CAMK4_S(360),0.02701252,0.03322923,0.0311129,0.03576464,-0.0377101,0.08827728,-0.002339053,-0.05491789,0.02162186
CAPZA1_S(9),0.2781037,0.03463829,0.1115655,0.06087747,0.1735112,-0.2668019,-0.1857203,0.01689141,-0.257459
CASC3_S(35),0.07025199,-0.000173111,-0.1311237,-0.1260451,-0.3209907,-0.2469946,-0.1242671,-0.3160298,-0.2526212
CASC3_S(363),0.004465491,0.06515872,0.01135251,0.03731201,0.1178281,0.05408442,0.0699771,-0.07258606,-0.01119537
CASC3_S(39),0.2986583,,-0.1813784,-0.2325994,,-0.3757025,-0.1416688,,-0.180152
CASC3_S(47),0.1645289,,,-0.1323724,,,-0.3901317,,
CASKIN1_S(1034),,,-0.394942,,,0.2746493,,,0.2879451
CASP2_S(340),-0.3662991,-0.2330572,-0.3320988,-0.3393999,-0.7330517,-0.3313543,-0.08742674,-0.2709474,0.03054793
CASP8AP2_S(1278),,-0.9999711,0.8155754,,-0.7678797,0.9023438,,0.3391444,0.209391
CASP8AP2_S(1368),0.3139424,-0.08187332,-0.09980362,0.3101074,-0.1538156,-0.05869837,-0.005738938,-0.1194226,-0.02406171
CASP8AP2_S(1380),,,0.6644829,,,0.5445843,,,-0.3251597
CASP8AP2_S(18),0.08311115,,0.08011194,-0.186426,,0.02190613,-0.4402831,,-0.15555
CASP8AP2_S(20),0.1534163,0.0633648,-0.01109355,0.2371965,0.02573757,-0.06656336,-0.003857133,-0.02998287,-0.2434037
CASP8AP2_S(567),-0.1794167,0.05658348,-0.1016136,0.0247452,-0.1065446,-0.01763609,0.1856129,-0.1129003,0.0451634
CASP8AP2_S(858),0.1296127,-0.1740027,-0.5547395,-0.004088657,-0.400606,-0.107881,-0.04871066,-0.3450557,-0.3224151
CASP8AP2_S(862),0.1296127,-0.1740027,-0.5547395,-0.004088657,-0.400606,-0.107881,-0.04871066,-0.3450557,-0.3224151
CASP8AP2_S(940),0.3032254,0.09815002,-0.003582285,0.3719492,0.1567849,0.01435528,-0.3915314,-0.07573795,0.1571731
CASP8AP2_T(1340),,-0.2017255,-0.06680508,,-0.2794589,0.05921687,,-0.3683772,0.1878943
CASP8AP2_T(460),,,-0.08859219,,,-0.08278974,,,0.2422062
CASP8AP2_T(793),0.1259155,0.1722314,0.1918153,-0.1680741,-0.02118936,0.007626157,0.007339063,-0.165944,-0.09813491
CAV1_S(9),0.1130337,0.1437852,,0.1852322,0.1088924,,0.04642113,-0.06032421,
CAVIN1_S(169),-0.1370607,,-0.01744625,-0.2448047,,-0.08997346,-0.07158798,,-0.008958039
CBARP_S(641),-0.3687373,-0.3274569,-0.4187741,-0.4377014,-0.780785,-0.5450029,-0.04397309,-0.4543866,-0.2234748
CBL_S(483),-0.05984074,-0.1887592,,-0.06038223,-0.286709,,-0.04380954,-0.03534229,
CBL_S(486),,-0.02767495,-0.06054776,,-0.1223186,0.02460336,,-0.06763871,0.07423148
CBR1_S(151),,-0.06288161,-0.138521,,-0.4377404,0.03646811,,-0.3352545,0.3839393
CBX2_S(520),,0.4404207,,,0.8047144,,,0.3540217,
CBX4_S(182),-0.05145898,0.03632757,-0.07903598,0.04823624,0.1500396,0.08065767,0.1204847,0.1275731,0.1230039
CBX5_S(92),0.2263851,1.798424,0.458592,0.5255678,0.4569112,0.5415149,0.2867629,-1.350837,0.002882472
CBX8_S(265),0.2611096,1.125982,0.08691968,0.3480057,0.09125975,2.175301,-0.000115405,-0.9749698,2.074403
CCDC102A_S(12),-0.03303802,-0.36175,0.001442041,0.03955951,-0.1033174,0.1409095,0.0441843,0.05838271,0.1012467
CCDC102A_S(26),-0.5022803,-0.04662296,0.05797008,-0.4499268,-0.1161133,0.1957256,-0.0674701,-0.1048733,0.1094274
CCDC102A_S(28),-0.08390561,0.1150332,-0.09777975,-0.01703749,-0.1339229,0.3373114,0.07737969,-0.1280295,0.1028596
CCDC124_S(141),-0.1940307,-0.1792043,-0.3654067,0.05935536,0.4891318,0.217479,0.16221,0.6468799,0.5124797
CCDC43_T(139),-0.09314022,-0.1468028,-0.108643,-0.01263544,-0.005087262,-0.1826551,0.05741553,0.09006556,0.1523782
CCDC6_S(240),-0.6974997,-0.4864486,-0.5817777,-0.5976053,-0.607243,-0.371609,0.08624023,-0.2272483,0.1996252
CCDC6_S(244),-0.70866365,-0.6848157,-0.7819991,-0.69466885,-0.76639615,-0.6402016500000001,-0.019839485000000004,-0.09936740999999999,0.15492735
CCDC6_S(323),,-0.6392874,0.01521204,,0.3587338,-0.09702344,,0.9472502,-0.04187745
CCDC6_S(325),-0.0447318,-0.1212825,0.01521204,0.4373343,0.06460693,-0.09702344,0.3327366,0.1835232,-0.04187745
CCDC6_S(352),-0.1833758,,,-0.1180692,,,0.1059462,,
CCDC6_S(367),-0.26062532499999996,-0.3215713,-0.158974,-0.310790085,-0.31944016000000003,-0.24669554999999999,-0.068798405,-0.0042286500000000005,-0.10989296000000001
CCDC6_T(380),-0.5401697,-0.4058911,-0.1475216,-0.5443717,-0.5799866,-0.2453861,-0.1066533,-0.1885276,-0.1547628
CCDC71_S(208),,0.2509616,0.3836075,,-0.03430809,0.4033768,,-0.06598588,0.01578305
CCDC85C_S(246),-0.1923154,,,-0.2225992,,,-0.106234,,
CCDC86_S(102),0.036027001499999996,0.134626845,-0.057972206000000005,0.140294075,0.016497050000000006,0.043786761,0.083769885,-0.127454635,0.014069361499999999
CCDC86_S(113),-0.06143566,0.17718666,-0.08627757,-0.02795443,-0.01487179999999999,0.03266509,0.09450638,-0.110565335,0.04530324
CCDC86_S(128),0.1216786,-0.003828249,0.2100148,0.1047392,0.1982427,0.2890081,-0.04566966,0.2879237,0.1047392
CCDC86_S(160),-0.04520811,0.2852247,-0.1556465,0.07765318,-0.1981957,0.0692898,0.230572,-0.5164186,0.393526
CCDC86_S(80),0.084333035,0.006231815000000002,0.030555405,0.14234164,0.01726781,-0.009233925,0.03896478999999999,0.08654020200000001,-0.09438096500000001
CCDC86_S(91),0.008079465000000001,0.038594495,0.021283645,0.001967284999999999,-0.016117504999999997,0.042223875,-0.010807690000000002,0.008534287000000002,0.005069885
CCDC86_T(182),0.2597846,,,0.3046279,,,0.0911243,,
CCDC86_T(3),0.1518587,0.3098746,0.07765318,0.2672362,0.1866274,0.02800333,0.0633648,-0.1126334,-0.004551642
CCDC97_S(212),-0.2777613,,,-0.104263,,,0.1489992,,
CCDC9B_S(55),-0.05610117,0.4250295,0.3109217,0.08637615,0.2738142,0.3816157,0.1933301,-0.0915306,0.08460858
CCDC9_S(137),,,0.5441886,,,-0.1537835,,,-0.636571
CCDC9_S(202),0.1576905,-0.005260985,-0.06892212,0.1031283,0.1607912,-0.13538,-0.05313441,0.2112141,0.02361021
CCDC9_S(376),0.5430999,0.015717800000000004,0.57342855,0.733094,0.2596037,0.65769255,0.1448295,0.23338105,0.05860817000000001
CCDC9_S(386),-0.5733333,-0.5072298666666666,0.5967444,-0.7497469000000001,-0.25534093333333335,0.5531639,-0.30577535,0.2070215036666667,-0.09304786
CCDC9_S(390),-0.4595398,-0.8922143,,-0.78640155,-0.82976105,,-0.43577374999999996,0.06591055000000001,
CCDC9_T(381),0.1248574,0.0619367,0.37934829999999997,0.03955951,0.37361885,0.38221265000000004,-0.2712174,-0.028974299999999995,-0.12557763
CCDC9_T(389),,-0.74168685,-0.2654668499999999,,-0.7213597,-0.39265829999999996,,0.055664035,-0.21737602
CD2AP_S(458),0.07778991,0.2452522,0.1937087,0.3315905,0.4372277,0.3700527,0.2725011,0.100051,0.154972
CD2AP_S(510),0.045248200000000016,0.022151399999999988,0.060019145,0.4862028,0.21686865,0.45205195,0.34166325,0.023084504999999998,0.42086765000000004
CD2AP_S(514),0.386811,0.3183457,0.060019145,0.8672639,0.006621249,0.45205195,0.1638852,0.2670275,0.42086765000000004
CD2AP_S(582),-0.01283923,-0.0328757,-0.0148056,-0.0264989,0.1021878,0.1083571,0.07368314,0.05412269,0.02219017
CD2BP2_S(195),-0.01582626,,0.03351105,0.03351105,,0.1492593,0.04012096,,0.06832678
CD2BP2_S(49),-0.07500324,-0.01410613,-0.02542664,-0.1143476,-0.01791363,-0.02608757,-0.04989001,0.009277463,-0.05868333
CDC20_S(104),,0.4079509,0.5978886,,0.3443741,0.3839393,,-0.006908288,0.01506926
CDC20_S(41),0.2674758,0.4004287,0.4628899,0.4567011,0.4404207,0.4469972,0.0415233,-0.009920366,-0.002613665
